video_id,jahr,datum_text,titel,seiten_url
1930277,2019,8 августа 57 мин Эфир от 08.08.2019 (18:50). Украине не нужен российский газ,8 августа,https://smotrim.ru/video/1930277
1930073,2019,8 августа 57 мин Эфир от 08.08.2019 (12:50). По горячим следам,8 августа,https://smotrim.ru/video/1930073
1929839,2019,7 августа 58 мин Эфир от 07.08.2019 (18:50). Зеленский попросил Путина повлиять на Донбасс,7 августа,https://smotrim.ru/video/1929839
1929678,2019,7 августа 58 мин Эфир от 07.08.2019 (12:50). По горячим следам,7 августа,https://smotrim.ru/video/1929678
1929434,2019,6 августа 58 мин Эфир от 06.08.2019 (18:50). Зеленский отменил хлебное перемирие,6 августа,https://smotrim.ru/video/1929434
1929293,2019,6 августа 58 мин Эфир от 06.08.2019 (12:50). По горячим следам,6 августа,https://smotrim.ru/video/1929293
1929084,2019,5 августа 58 мин Эфир от 05.08.2019 (18:50). Украина снова закупает в США оружие для борьбы с Донбас,5 августа,https://smotrim.ru/video/1929084
1928917,2019,5 августа 58 мин Эфир от 05.08.2019 (12:50). По горячим следам,5 августа,https://smotrim.ru/video/1928917
1928407,2019,2 августа 58 мин Эфир от 02.08.2019 (18:50). Глава офиса президента Украины написал заявление об отс,2 августа,https://smotrim.ru/video/1928407
1928242,2019,2 августа 58 мин Эфир от 02.08.2019 (12:50). По горячим следам,2 августа,https://smotrim.ru/video/1928242
1928013,2019,1 августа 57 мин Эфир от 01.08.2019 (18:50). Порошенко опасается за свою жизнь,1 августа,https://smotrim.ru/video/1928013
1927852,2019,1 августа 58 мин Эфир от 01.08.2019 (12:50). По горячим следам,1 августа,https://smotrim.ru/video/1927852
1927587,2019,31 июля 58 мин Эфир от 31.07.2019 (18:50). На Украине призывают убивать всех воевавших в Донбассе,31 июля,https://smotrim.ru/video/1927587
1927428,2019,31 июля 58 мин Эфир от 31.07.2019 (12:50). По горячим следам,31 июля,https://smotrim.ru/video/1927428
1927201,2019,30 июля 58 мин Эфир от 30.07.2019 (18:50). Порошенко с семьей покинул территорию Украины,30 июля,https://smotrim.ru/video/1927201
1927016,2019,30 июля 58 мин Эфир от 30.07.2019 (12:50). По горячим следам,30 июля,https://smotrim.ru/video/1927016
1926799,2019,29 июля 58 мин Эфир от 29.07.2019 (18:50). Украина готовится замерзать,29 июля,https://smotrim.ru/video/1926799
1926620,2019,29 июля 58 мин Эфир от 29.07.2019 (12:50). По горячим следам,29 июля,https://smotrim.ru/video/1926620
1926112,2019,26 июля 57 мин Эфир от 26.07.2019 (18:50). Зеленский отдал приказ задержать российский танкер ради э,26 июля,https://smotrim.ru/video/1926112
1925963,2019,26 июля 57 мин Эфир от 26.07.2019 (12:50). По горячим следам,26 июля,https://smotrim.ru/video/1925963
1925777,2019,25 июля 3 мин Даниил Безсонов: ВСУ хочет повязать Зеленского кровью (Эфир от 25.07.2019),25 июля,https://smotrim.ru/video/1925777
1925743,2019,25 июля 57 мин Эфир от 25.07.2019 (18:50). Украина – пиратское государство?,25 июля,https://smotrim.ru/video/1925743
1925549,2019,25 июля 57 мин Эфир от 25.07.2019 (12:50). По горячим следам,25 июля,https://smotrim.ru/video/1925549
1925332,2019,"24 июля 57 мин Эфир от 24.07.2019 (18:50). Россия ""украла"" не только Крым, но и Кубань",24 июля,https://smotrim.ru/video/1925332
1925180,2019,24 июля 58 мин Эфир от 24.07.2019 (12:50). По горячим следам,24 июля,https://smotrim.ru/video/1925180
1924957,2019,23 июля 57 мин Эфир от 23.07.2019 (18:50). Донбасс выбирает мир,23 июля,https://smotrim.ru/video/1924957
1924806,2019,23 июля 58 мин Эфир от 23.07.2019 (12:50). По горячим следам,23 июля,https://smotrim.ru/video/1924806
1924578,2019,22 июля 58 мин Эфир от 22.07.2019 (18:50). Украинцы выдали Зеленскому ярлык на правление,22 июля,https://smotrim.ru/video/1924578
1924409,2019,22 июля 58 мин Эфир от 22.07.2019 (12:50). По горячим следам,22 июля,https://smotrim.ru/video/1924409
1923891,2019,19 июля 57 мин Эфир от 19.07.2019 (18:50). Журналист Кирилл Вышинский останется за решеткой,19 июля,https://smotrim.ru/video/1923891
1923728,2019,19 июля 58 мин Эфир от 19.07.2019 (12:50). По горячим следам,19 июля,https://smotrim.ru/video/1923728
1923521,2019,18 июля 58 мин Эфир от 18.07.2019 (18:50). Украина обещает приют беглым россиянам,18 июля,https://smotrim.ru/video/1923521
1923336,2019,18 июля 57 мин Эфир от 18.07.2019 (12:50). По горячим следам,18 июля,https://smotrim.ru/video/1923336
1923125,2019,17 июля 57 мин Эфир от 17.07.2019 (18:50). На Украине возбуждено уголовное дело за призыв прекратить,17 июля,https://smotrim.ru/video/1923125
1922972,2019,17 июля 57 мин Эфир от 17.07.2019 (12:50). По горячим следам,17 июля,https://smotrim.ru/video/1922972
1922748,2019,16 июля 57 мин Эфир от 16.07.2019 (18:50). Покушение на Маттео Сальвини украинскими неонацистами,16 июля,https://smotrim.ru/video/1922748
1922584,2019,16 июля 56 мин Эфир от 16.07.2019 (12:50). По горячим следам,16 июля,https://smotrim.ru/video/1922584
1922398,2019,15 июля 6 мин Жириновский: Турция готова выйти из НАТО,15 июля,https://smotrim.ru/video/1922398
1922376,2019,15 июля 59 мин Эфир от 15.07.2019 (18:50),15 июля,https://smotrim.ru/video/1922376
1922197,2019,15 июля 58 мин Эфир от 15.07.2019 (12:50). По горячим следам,15 июля,https://smotrim.ru/video/1922197
1921505,2019,12 июля 58 мин Эфир от 12.07.2019 (12:50). По горячим следам,12 июля,https://smotrim.ru/video/1921505
1921309,2019,"11 июля 57 мин Эфир от 11.07.2019 (18:50). На Украине Климкина не смогли уволить в третий раз, а Рос",11 июля,https://smotrim.ru/video/1921309
1921104,2019,11 июля 57 мин Эфир от 11.07.2019 (12:50). По горячим следам,11 июля,https://smotrim.ru/video/1921104
1920903,2019,"10 июля 58 мин Эфир от 10.07.2019 (18:50). ""Дематюкация"" на Украине не прошла, а за российский Крым ",10 июля,https://smotrim.ru/video/1920903
1920745,2019,10 июля 57 мин Эфир от 10.07.2019 (12:50). По горячим следам,10 июля,https://smotrim.ru/video/1920745
1920502,2019,9 июля 58 мин Эфир от 09.07.2019. Путин против экономических санкций в отношении Грузии,9 июля,https://smotrim.ru/video/1920502
1920354,2019,9 июля 57 мин Эфир от 09.07.2019 (12:50). По горячим следам,9 июля,https://smotrim.ru/video/1920354
1920127,2019,"8 июля 59 мин Эфир от 08.07.2019 (18:50). На журналистов NewsOne завели уголовное дело за попытку ""с",8 июля,https://smotrim.ru/video/1920127
1919955,2019,8 июля 58 мин Эфир от 08.07.2019 (12:50). По горячим следам,8 июля,https://smotrim.ru/video/1919955
1919415,2019,5 июля 57 мин Эфир от 05.07.2019 (18:50). Зеленский приехал в Донбасс и заговорил по-русски,5 июля,https://smotrim.ru/video/1919415
1919214,2019,5 июля 58 мин Эфир от 05.07.2019 (12:50). По горячим следам,5 июля,https://smotrim.ru/video/1919214
1918966,2019,4 июля 58 мин Эфир от 04.07.2019 (18:50). Украина готовит жителей к выдуманной газовой войне с Росси,4 июля,https://smotrim.ru/video/1918966
1918750,2019,4 июля 57 мин Эфир от 04.07.2019 (12:50). По горячим следам,4 июля,https://smotrim.ru/video/1918750
